the_geom,COMPLEXID,SAFTYPE,SEGMENTID,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
POINT (-73.9557845511638 40.807721147591316),0,N,38490,1,10587,10,1059111,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,10019401,5129156,PS 180 HUGO NEWMAN
POINT (-73.98584123370358 40.711411639233255),0,N,9003304,2,9970,3,1003143,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,10013701,5129110,PS 184 SHUANG WEN SCHOOL
POINT (-73.83644048787447 40.727908886645565),453,,182717,2,1026395,8,0,4,06/12/2015 12:00:00 AM +0000,06/12/2015 12:00:00 AM +0000,4,OTHER,,0,FLUSHING MEADOWS CORONA PARK BALLFIELD 14
POINT (-73.95569021798936 40.815622261818284),0,,38526,2,12946,2,1059723,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,,5129338,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS
POINT (-73.83502679515341 40.72839292140953),453,,303413,2,1026396,8,0,4,06/12/2015 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,4,OTHER,,0,FLUSHING MEADOWS CORONA PARK BALLFIELD 13
POINT (-73.94948219144247 40.79833305849459),0,N,9003399,1,9753,10,1051410,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,11294501,5128858,PS 185 LOCKE SCHOOL OF ARTS & ENGINEERING
POINT (-74.0038277309676 40.7064080426529),2038,G,23333,1,1010724,1,0,1,02/09/2012 12:00:00 AM +0000,11/14/2012 12:00:00 AM +0000,13,OTHER,13063008,0,SCHERMERHORN ROW
POINT (-73.82624001102779 40.754601110449066),0,,91297,2,1012328,9,4541682,4,04/04/2012 12:00:00 AM +0000,06/09/2020 12:00:00 AM +0000,2,DOE,,5132250,THE ACTIVE LEARNING ELEMENTARY SCHOOL
POINT (-73.95772818405692 40.76373881687984),0,,36556,1,11022,1,1045569,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,,5129195,PS 183 ROBERT L STEVENSON
POINT (-73.94346913469236 40.81372309135203),0,N,314161,2,394,12,0,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,4,DPR,10126301,0,133 SWING STREET GARDEN
POINT (-73.84264832004885 40.73305681369574),453,,234408,2,1026397,8,0,4,06/12/2015 12:00:00 AM +0000,06/12/2015 12:00:00 AM +0000,4,OTHER,,0,FLUSHING MEADOWS CORONA PARK BALLFIELD 15
POINT (-73.84280770103862 40.7345366278452),453,,234408,2,1026398,8,0,4,06/12/2015 12:00:00 AM +0000,06/12/2015 12:00:00 AM +0000,4,OTHER,,0,FLUSHING MEADOWS CORONA PARK BALLFIELD 16
POINT (-73.92812829680183 40.85931338640661),0,,72582,1,10614,9,1064128,1,05/14/2009 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,,1057188,PROFESSOR JUAN BOSCH PUBLIC SCHOOL
POINT (-73.94006992958394 40.845523419397196),0,,70736,2,1004764,2,1063503,1,05/13/2011 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,2,DOE,,5129050,HARBOR HEIGHTS SCHOOL
POINT (-73.9263131480412 40.8163210371526),0,N,111536,1,1025505,3,2128229,2,11/17/2014 12:00:00 AM +0000,11/21/2019 12:00:00 AM +0000,2,DOE,20054301,2001977,KIPP NYC COLLEGE PREP HIGH SCHOOL
POINT (-73.89030091661374 40.81697872265338),0,N,77603,1,1026335,3,2005939,2,06/04/2015 12:00:00 AM +0000,11/21/2019 12:00:00 AM +0000,2,OTHER,20054101,5173068,JOHN V LINDSAY WILDCAT ACADEMY
POINT (-73.9036690608142 40.84831812632932),0,N,78251,1,10660,1,2007603,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20029501,2014077,PS 028 MOUNT HOPE
POINT (-73.94410597358498 40.80653970844178),0,N,319849,2,1026354,3,1053473,1,06/09/2015 12:00:00 AM +0000,11/21/2019 12:00:00 AM +0000,2,DOE,10076301,1043215,HARLEM VILLAGE ACADEMY HIGH SCHOOL
POINT (-74.11860192228825 40.56399533593571),0,,10460,1,3248,6,5107627,5,05/14/2009 12:00:00 AM +0000,03/09/2018 12:00:00 AM +0000,9,NYPD,,5075635,ST CHARLES PARISH HOUSE
POINT (-74.0069122510525 40.74479751333421),0,,236929,1,1027231,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 18 ST ENTRANCE
POINT (-73.97962068997664 40.685105335864336),0,,22924,1,15743,3,3000805,3,05/14/2009 12:00:00 AM +0000,05/30/2019 12:00:00 AM +0000,8,DoITT,,3001379,TIMES PLAZA POST OFFICE
POINT (-74.0130497451064 40.65851049174834),0,N,20784,2,3345,7,0,3,05/14/2009 12:00:00 AM +0000,03/09/2018 12:00:00 AM +0000,6,EMS,31045001,0,36 ST PIER
POINT (-73.81362865324454 40.78787580823824),0,,179381,2,2842,3,4105619,4,05/14/2009 12:00:00 AM +0000,05/30/2019 12:00:00 AM +0000,8,DoITT,,117966,WHITESTONE POST OFFICE
POINT (-73.83945241078013 40.6588082835528),0,,151177,1,17461,6,4295276,4,05/14/2009 12:00:00 AM +0000,03/09/2018 12:00:00 AM +0000,7,NYPD,,327736,GOLDEN BUILDING
POINT (-74.01378223793243 40.65726486384529),0,,20663,1,18876,2,0,3,05/14/2009 12:00:00 AM +0000,03/09/2018 12:00:00 AM +0000,6,NYPD,,0,S BROOKLYN MARINE TERM MAIN ENTR
POINT (-73.98614205554296 40.76009747054456),0,,34078,,5704,3,1024755,1,05/14/2009 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,3,NYPD,,1023455,ETHEL BARRYMORE THEATRE
POINT (-73.8946687874289 40.66838253884572),0,,47548,1,1023107,14,3084298,3,10/31/2013 12:00:00 AM +0000,07/06/2015 12:00:00 AM +0000,2,DOE,,3113571,PS 149 ANNEX
POINT (-73.97212153510613 40.75049422860129),0,,35944,,1848,4,1037553,1,05/14/2009 12:00:00 AM +0000,09/22/2014 12:00:00 AM +0000,8,FDNY,,1031532,TIWAN MISSION
POINT (-73.9436944053708 40.646913166700806),0,,28829,2,17621,16,3110600,3,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,2,DoITT,,3148284,PHYLS ACADEMY
POINT (-73.94648307051447 40.55466704166461),0,,103528,2,6730,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET BUOY 7
POINT (-73.94246907006963 40.55810008277465),0,,103528,2,6745,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET LIGHTED BUOY 9
POINT (-73.94290902758311 40.55387597645629),0,,103528,2,12723,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET LIGHTED BELL BUOY 8
POINT (-73.93072676937116 40.56125950152453),0,,39234,2,14015,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET LIGHTED BELL BUOY 12
POINT (-73.96455237344775 40.7579462628708),0,,36261,2,16311,4,1039974,1,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,7,NYPD,,1032431,AKA SUTTON PLACE HOTEL
POINT (-73.76481032880613 40.67622965893283),0,,112988,2,4049,1,4441521,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,9,EMS,,300326,JEHOVAH WITNESS SPRINGFIELD GARDENS
POINT (-73.94207039381745 40.542118793929916),0,,39155,2,6123,5,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,12,NOAA,,0,ROCKWAY INLET
POINT (-73.94557925900476 40.54194329244549),0,,39155,2,6722,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET BUOY 5
POINT (-73.93868808697772 40.557222963494176),0,,103528,2,6731,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET BUOY 10
POINT (-73.96376889922553 40.766657791699515),0,,36416,2,10765,4,1042465,1,05/14/2009 12:00:00 AM +0000,09/22/2014 12:00:00 AM +0000,8,NYPD,,1034261,RUSSIA MISSION TO UN
POINT (-73.95819407976356 40.54838396704442),0,,103528,2,12719,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET WEST CHANNEL BUOY 4
POINT (-73.90401214033746 40.72129316722312),0,,73598,1,3069,5,4060633,4,05/14/2009 12:00:00 AM +0000,05/04/2018 12:00:00 AM +0000,7,DoITT,,68003,BASKIN ROBBINS FLUSHING
POINT (-73.84807395940095 40.815427448478516),0,,85592,2,15751,6,2021165,2,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,9,FDNY,,2034767,CATHOLIC GUARDIAN SOCIETY GROUP HOME
POINT (-74.00479207928726 40.74785191469589),0,,236964,1,1027233,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 23 ST ENTRANCE
POINT (-73.93159140907446 40.563824177930556),0,,39234,2,16978,11,0,4,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY INLET BUOY 13
POINT (-73.93989895401 40.68803156995402),0,,43042,2,4358,2,3051048,3,05/14/2009 12:00:00 AM +0000,07/11/2018 12:00:00 AM +0000,5,DoITT,,3064122,BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER 510 QUINCY ST
POINT (-73.95735700669272 40.565415063166064),0,,24931,2,17468,11,0,3,05/14/2009 12:00:00 AM +0000,03/14/2018 12:00:00 AM +0000,6,NOAA,,0,CONEY ISLAND CHANNEL BUOY 2
POINT (-73.99463033079262 40.5890128206627),0,,291290,1,6610,6,3345770,3,05/14/2009 12:00:00 AM +0000,03/08/2018 12:00:00 AM +0000,6,NYPD,,3237527,MARINE BASIN MARINA
POINT (-73.92906579320068 40.586851241878456),0,,40025,1,18998,6,3248659,3,05/14/2009 12:00:00 AM +0000,03/08/2018 12:00:00 AM +0000,6,NYPD,,10167959,ROGERS MARINA
POINT (-73.92090226379975 40.656555173001394),0,,144441,2,11926,15,3101765,3,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,2,DoITT,,3137976,KINGS HIGHWAY PREPARATORY SCHOOL
POINT (-74.00331033056406 40.749855923941105),0,,236980,2,1027234,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 26 ST ENTRANCE
POINT (-73.96381147865574 40.766665249254004),0,,36416,2,16152,4,1042465,1,05/14/2009 12:00:00 AM +0000,09/22/2014 12:00:00 AM +0000,8,NYPD,,1034261,BELARUS MISSION TO UN
POINT (-73.96441490726862 40.757405930095516),0,,36259,1,9290,16,1039971,1,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,2,DoITT,,1032426,MONTESSORI SCHOOL OF NY INTERNATIONAL
POINT (-73.92892644948975 40.58685564890849),0,,40025,1,19001,5,3248659,3,05/14/2009 12:00:00 AM +0000,03/08/2018 12:00:00 AM +0000,7,NYPD,,10167959,TGI FRIDAYS RESTAURANT
POINT (-73.979451043736 40.71757090060711),0,,33209,1,4604,2,1004060,1,05/14/2009 12:00:00 AM +0000,02/10/2011 12:00:00 AM +0000,5,DoITT,,1004753,DEWITT REFORMED CHURCH HS RIVINGTON ST
POINT (-73.94449736310605 40.80861848985117),0,,158965,2,2448,5,1077374,1,05/14/2009 12:00:00 AM +0000,03/15/2018 12:00:00 AM +0000,7,EMS,,1043291,SYLVIAS RESTARAUNT
POINT (-73.91481505455646 40.811624336535274),3579,X,9009818,1,7320,3,2090998,2,05/14/2009 12:00:00 AM +0000,09/09/2014 12:00:00 AM +0000,1,DCP,21191502,2000228,BETANCES III 9A BUILDING 2
POINT (-74.00247742411685 40.75103143290846),0,,236996,1,1027235,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 28 ST ENTRANCE
POINT (-74.1116971457338 40.56906541181206),0,,155457,2,2919,5,5104318,5,05/14/2009 12:00:00 AM +0000,03/15/2018 12:00:00 AM +0000,7,DoITT,,5074605,METRO BAR & BISTRO RESTAURANT
POINT (-74.00198364308606 40.75229020700945),0,,237006,1,1027236,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 30 ST ENTRANCE
POINT (-74.03161565751579 40.62860884514069),0,,16953,1,3789,1,3150801,3,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,9,EMS,,3195149,UNION CHURCH OF BAY RIDGE
POINT (-74.14309479331386 40.57252589600233),0,,6841,2,4421,15,5037335,5,05/14/2009 12:00:00 AM +0000,05/19/2015 12:00:00 AM +0000,2,DoITT,,5046742,COMMUNITY RESOURCES PRESCHOOL
POINT (-74.00386154810782 40.75347591952086),0,,294776,1,1027237,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE 11 AVE ENTRANCE
POINT (-74.00367591118462 40.75630902320229),0,,294814,1,1027238,1,0,1,01/21/2016 12:00:00 AM +0000,01/21/2016 12:00:00 AM +0000,4,OTHER,,0,HIGH LINE W 34 ST ENTRANCE
POINT (-73.99862182897986 40.72875343622682),0,,265023,1,1027248,1,1008642,1,01/27/2016 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,7,OTHER,,5169594,CENTER FOR ARCHITECTURE
POINT (-73.96958920396358 40.688073819620904),0,,30166,1,1027268,1,3059118,3,01/29/2016 12:00:00 AM +0000,01/29/2016 12:00:00 AM +0000,13,OTHER,,3075037,BROOKLYN MASONIC TEMPLE
POINT (-73.88455436299574 40.78853817800851),1398,,187690,1,1027288,12,0,2,02/01/2016 12:00:00 AM +0000,02/01/2016 12:00:00 AM +0000,11,OTHER,,0,RIKERS ISLAND VISIT CONTROL BUILDING
POINT (-73.97049370001967 40.76931570005342),444,,300959,1,1029993,1,0,1,06/29/2017 12:00:00 AM +0000,03/28/2019 12:00:00 AM +0000,4,OTHER,,0,CENTRAL PARK WALLACH WALK
POINT (-73.94937386230326 40.63638132160838),0,,28645,1,18858,2,3120967,3,05/14/2009 12:00:00 AM +0000,06/19/2018 12:00:00 AM +0000,9,DoITT,,3160659,YOUNG ISRAEL OF VANDERVEER PARK
POINT (-73.9579207214182 40.783639407371936),0,,37591,2,3666,1,1046979,1,05/14/2009 12:00:00 AM +0000,04/21/2015 12:00:00 AM +0000,9,NYPD,,1037002,BELOVED DISCIPLE CHAPEL
POINT (-73.96149033560997 40.715335476358774),0,,30625,1,1033471,4,3331539,3,03/28/2019 12:00:00 AM +0000,,2,OTHER,,5190809,POLISH CONSULAR SCHOOL
POINT (-73.97044499931164 40.77011399410141),444,,36200,1,1033472,1,0,1,03/28/2019 12:00:00 AM +0000,,4,OTHER,,0,CENTRAL PARK THE DENE
POINT (-73.97025785433793 40.7617112032465),0,,138148,2,2915,2,1036903,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,1,DoITT,,5174241,RITZ TOWER BUILDING
POINT (-74.20684964396342 40.542942418610686),0,,1791,2,2452,1,5079747,5,05/14/2009 12:00:00 AM +0000,04/21/2015 12:00:00 AM +0000,7,NYPD,,5103385,WOODROW SHOPPING PLAZA
POINT (-74.20710168170109 40.54296451574608),0,,1791,2,2178,3,5079747,5,05/14/2009 12:00:00 AM +0000,04/21/2015 12:00:00 AM +0000,8,DoITT,,5103385,PRINCES BAY FINANCE POST STATION
POINT (-73.757509638431 40.756062455677394),417,X,117484,1,6258,7,4439432,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45995503,176527,QUEENSBOROUGH CC TECHNOLOGY BUILDING
POINT (-73.91721258769984 40.68457791388139),0,,43795,1,4647,2,3040195,3,05/14/2009 12:00:00 AM +0000,04/11/2011 12:00:00 AM +0000,5,DoITT,,3049701,SHIRLEY CHISHOLM DCC SARATOGA AV
POINT (-73.9712732309913 40.652980243279465),450,X,105951,2,9509,1,0,3,05/14/2009 12:00:00 AM +0000,06/19/2018 12:00:00 AM +0000,12,DCP,37250734,0,PROSPECT PARK WEST ISLAND
POINT (-73.9709008981771 40.76196992765985),0,,158564,1,2207,4,1036067,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,8,NYPD,,1031073,SOUTH KOREA CONSULATE
POINT (-73.81934459812396 40.58206376092909),0,N,147958,1,904,4,0,4,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,4,DoITT,41395001,0,ROCKAWAY BEACH & BOARDWALK
POINT (-73.75796395635004 40.75570978225641),417,X,117484,1,14088,7,4439433,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45995504,176528,QUEENSBOROUGH CC OAKLAND BUILDING
POINT (-73.75665489638698 40.75588343471226),417,X,117484,1,6078,7,4439440,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45995502,9201773,QUEENSBOROUGH CC LIBRARY
POINT (-73.97606963961512 40.78029773693404),0,,302005,1,2659,2,1028822,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,1,EMS,,1026400,PARC 77 BUILDING
POINT (-73.99061734408762 40.74876474470314),0,,33898,2,3331,4,1015177,1,05/14/2009 12:00:00 AM +0000,03/09/2016 12:00:00 AM +0000,9,NYPD,,0,ST FRANCIS OF ASSISI CHURCH
POINT (-73.96550005108928 40.767251027344194),0,,159290,2,4660,5,1042460,1,05/14/2009 12:00:00 AM +0000,02/14/2011 12:00:00 AM +0000,5,FDNY,,1034252,HOMELESS SHELTER 107TH INFANTY
POINT (-73.97488725814941 40.75818365123118),0,N,35979,2,2420,4,1035462,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,7,NYPD,11150501,1030890,LOTTE NEW YORK PALACE HOTEL
POINT (-73.968381992422 40.65409203671499),450,X,105955,2,10735,1,0,3,05/14/2009 12:00:00 AM +0000,06/19/2018 12:00:00 AM +0000,12,DCP,37250735,0,PROSPECT PARK THREE ISLANDS
POINT (-73.75452817999188 40.754840923755495),417,X,101276,1,13469,7,4458074,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45995512,176533,QUEENSBOROUGH CC BOOKSTORE
POINT (-73.89474273715646 40.90356694609542),33,X,121777,1,1035601,10,2123986,2,07/07/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,27142055,0,VAN CORTLANDT PARK DPR GARAGE
POINT (-73.75312615615829 40.70631698369974),5152,X,64619,1,1035811,8,0,4,07/31/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41494002,0,HOLLIS PLAYGROUND BASKETBALL COURT
POINT (-73.96513292470202 40.655792938459136),450,X,105965,2,9327,1,0,3,05/14/2009 12:00:00 AM +0000,06/19/2018 12:00:00 AM +0000,12,DCP,37250736,0,PROSPECT PARK DUCK ISLAND
POINT (-73.97521198947788 40.78880907579981),0,,165929,2,16178,4,1033207,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,7,NYPD,,1029418,BELNORD HOTEL
POINT (-73.75312661576172 40.706700109126814),5152,X,64620,2,1035812,10,4526677,4,07/31/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41494003,0,HOLLIS PLAYGROUND COMFORT STATION
POINT (-73.97107838414483 40.750794090887275),0,,36098,2,15887,4,1038673,1,05/14/2009 12:00:00 AM +0000,06/05/2019 12:00:00 AM +0000,8,NYPD,,1032048,BANGLADESH MISSION TO UN
POINT (-73.73496333621091 40.71906715787288),0,N,149563,1,8891,1,4438815,4,05/14/2009 12:00:00 AM +0000,04/21/2015 12:00:00 AM +0000,8,EMS,40030801,256231,QUEENS COMMUNITY BOARD 13
POINT (-73.77465704374761 40.70642886933543),5151,X,60999,2,1036236,10,4590138,4,10/14/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41459504,0,PETERS FIELD COMFORT STATION
POINT (-73.73509477899354 40.71903430852007),0,,117457,1,1002495,1,4438816,4,09/03/2010 12:00:00 AM +0000,04/21/2015 12:00:00 AM +0000,9,OTHER,,256232,QUEENS REFORMED CHURCH
POINT (-73.77452310192358 40.70659586648856),5151,X,60999,2,1036237,10,0,4,10/14/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41459505,0,PETERS FIELD SITTING AREA
POINT (-73.7748793628157 40.706236312316946),5151,X,60999,2,1036238,8,0,4,10/14/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41459503,0,PETERS FIELD BASKETBALL COURT
POINT (-73.79436332092753 40.73941779980638),0,,96131,1,12530,7,4148794,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DoITT,,162936,ST JOHNS UNIVERSITY DR ANDREW J BARTILUCCI CENTER
POINT (-74.09951611376705 40.631634474852405),0,,13199,2,15434,2,5003236,5,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,9,NYPD,,5004188,TEMPLE ISRAEL REFORM CONGREGATION
POINT (-73.7525855054129 40.781245881827196),0,X,102189,2,6275,7,4167997,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45999328,185257,QUEENS COLL PRESIDENT'S HOUSE
POINT (-73.77481150820611 40.7057472668523),5151,X,60995,1,1036239,8,0,4,10/14/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,41459502,0,PETERS FIELD BASEBALL FIELD
POINT (-73.83006959092748 40.7568188800006),0,,91050,2,5558,2,4458259,4,05/14/2009 12:00:00 AM +0000,04/06/2011 12:00:00 AM +0000,5,DoITT,,127275,RED APPLE PRESCHOOL 41 RD
POINT (-74.01221408379084 40.72605619749564),0,N,227764,1,18414,7,0,1,05/14/2009 12:00:00 AM +0000,07/30/2019 12:00:00 AM +0000,6,DCP,11014001,0,PIER 34
POINT (-73.784906753711 40.759998262036795),0,,180806,1,1032629,2,4618457,4,09/26/2018 12:00:00 AM +0000,,5,OTHER,,10171354,KONGEN DAYCARE
POINT (-73.75311395237343 40.70649238808117),5152,G,64620,2,1036404,9,0,4,11/04/2020 12:00:00 AM +0000,,4,OTHER,41494001,0,HOLLIS PLAYGROUND
POINT (-73.87106058279355 40.670753929464595),5150,X,128838,2,1036396,10,3096211,3,11/02/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,31242002,0,CYPRESS HILLS PLAYGROUND COMFORT STATION
POINT (-73.87095655494345 40.67017817175317),5150,X,128838,2,1036397,8,0,3,11/02/2020 12:00:00 AM +0000,11/04/2020 12:00:00 AM +0000,4,OTHER,31242004,0,CYPRESS HILLS PLAYGROUND BASKETBALL COURTS
POINT (-73.79892513850848 40.70017684323234),410,X,157306,1,6273,7,4467556,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,46871012,239933,YORK COLLEGE FDA BUILDING
POINT (-73.75659402229823 40.75519747391313),417,X,117484,1,6091,7,4439437,4,05/14/2009 12:00:00 AM +0000,01/28/2016 12:00:00 AM +0000,2,DCP,45995509,176531,QUEENSBOROUGH CC ADMINISTRATION OFFICE
POINT (-74.00548612853869 40.610738511773924),0,,19602,2,1027596,1,3329059,3,04/01/2016 12:00:00 AM +0000,04/01/2016 12:00:00 AM +0000,9,OTHER,,3211164,METROPOLITAN BAPTIST CHURCH
POINT (-73.96422742069082 40.58144253342644),0,,25543,2,11412,2,3196391,3,05/14/2009 12:00:00 AM +0000,02/11/2011 12:00:00 AM +0000,5,DoITT,,3248814,NATIONAL/FAMILY HEAD START #2
POINT (-73.9607006182701 40.77381050885728),464,,166014,2,1009091,1,1082183,1,11/02/2011 12:00:00 AM +0000,01/03/2017 12:00:00 AM +0000,10,OTHER,,1034687,LENOX HILL HOSPITAL AMBULANCE ENTRANCE
POINT (-73.94021058961916 40.60013698526212),0,,127817,2,1027608,2,3200302,3,04/04/2016 12:00:00 AM +0000,04/04/2016 12:00:00 AM +0000,9,OTHER,,3253281,YOUNG ISRAEL OF BEFORD BAY
POINT (-73.84193391167972 40.7832268085725),0,N,281223,1,388,1,0,4,05/14/2009 12:00:00 AM +0000,09/11/2020 12:00:00 AM +0000,4,DPR,40023701,0,MALL EIGHTEEN
POINT (-73.78638434313345 40.66771215819886),0,,59034,2,1027609,4,4263144,4,04/06/2016 12:00:00 AM +0000,04/06/2016 12:00:00 AM +0000,7,OTHER,,350136,GARDEN INN & SUITES
POINT (-73.78087749734651 40.66831302570148),0,,59156,1,1027610,4,4442282,4,04/06/2016 12:00:00 AM +0000,04/06/2016 12:00:00 AM +0000,7,OTHER,,295445,AIRPORT MOTOR INN
POINT (-73.78112311994869 40.668603220276445),0,,59156,1,1027611,4,4266623,4,04/06/2016 12:00:00 AM +0000,04/06/2016 12:00:00 AM +0000,7,OTHER,,295448,HOWARD JOHNSON INN JAMAICA JFK AIRPORT
POINT (-74.0723628613262 40.657081776663034),0,,280619,2,6900,11,0,5,05/14/2009 12:00:00 AM +0000,01/15/2019 12:00:00 AM +0000,6,NOAA,,0,NEW JERSEY PIERHEAD SOUTH CHANNEL BUOY 5
POINT (-73.87263095883935 40.831910772359365),0,,79462,2,1027612,1,2025420,2,04/07/2016 12:00:00 AM +0000,04/07/2016 12:00:00 AM +0000,9,OTHER,,2040504,CHURCH OF THE ABIDING PRESENCE
POINT (-73.8430632100596 40.67574061328368),0,,156874,1,1027613,2,4247954,4,04/07/2016 12:00:00 AM +0000,04/07/2016 12:00:00 AM +0000,5,OTHER,,274909,VIP II DAYCARE CENTER CROSS BAY BLVD
POINT (-74.18972289919553 40.53040523696542),0,N,2814,2,1322,1,0,5,05/14/2009 12:00:00 AM +0000,09/04/2020 12:00:00 AM +0000,4,DPR,51132001,0,HUGUENOT PONDS PARK
POINT (-73.98326516724336 40.595728213881046),0,N,19203,2,1493,5,0,3,05/14/2009 12:00:00 AM +0000,09/04/2020 12:00:00 AM +0000,13,DPR,31335001,0,MEUCCI TRIANGLE
POINT (-73.94352323667523 40.74639402327819),0,N,254661,2,219,1,0,4,05/14/2009 12:00:00 AM +0000,09/04/2020 12:00:00 AM +0000,4,DPR,41423001,0,COURT SQUARE PARK
POINT (-73.80503529122961 40.72103545124893),0,,139475,2,1027614,2,4148494,4,04/07/2016 12:00:00 AM +0000,04/08/2016 12:00:00 AM +0000,5,OTHER,,5170405,VIP III DAYCARE CENTER UNION TP
POINT (-73.81393883274578 40.58690193603043),0,,53841,1,1027615,2,4303605,4,04/07/2016 12:00:00 AM +0000,04/07/2016 12:00:00 AM +0000,5,OTHER,,339373,VIP IV DAYCARE CENTER ROCKAWAY BEACH BLVD
